3  listening on:  130.127.134.101:3001
3  sending request vote to the follower  4
3  sending request vote to the follower  1
3  sending request vote to the follower  2
3  sending request vote to the follower  0
Commit quorum changed successfully!, time:  1692646195341357238  commit quorum:  [4]
2023-08-21 19:30:27.830540039 +0000 UTC m=+47.673843957 ,  2023-08-21 19:30:27.963757465 +0000 UTC m=+47.807061383 ,  133217206
2023-08-21 19:30:27.83062065 +0000 UTC m=+47.673924578 ,  2023-08-21 19:30:27.963864938 +0000 UTC m=+47.807168856 ,  133243907
2023-08-21 19:30:27.830512998 +0000 UTC m=+47.673816906 ,  2023-08-21 19:30:27.963726557 +0000 UTC m=+47.807030475 ,  133213439
2023-08-21 19:30:27.830510773 +0000 UTC m=+47.673814681 ,  2023-08-21 19:30:27.963710697 +0000 UTC m=+47.807014615 ,  133199584
2023-08-21 19:30:27.830633635 +0000 UTC m=+47.673937553 ,  2023-08-21 19:30:27.963887109 +0000 UTC m=+47.807191017 ,  133253214
2023-08-21 19:30:27.832684507 +0000 UTC m=+47.675988445 ,  2023-08-21 19:30:27.963905244 +0000 UTC m=+47.807209152 ,  131220546
2023-08-21 19:30:27.832722379 +0000 UTC m=+47.676026307 ,  2023-08-21 19:30:27.963922346 +0000 UTC m=+47.807226274 ,  131199837
2023-08-21 19:30:27.832703293 +0000 UTC m=+47.676007221 ,  2023-08-21 19:30:27.963941091 +0000 UTC m=+47.807244999 ,  131237698
2023-08-21 19:30:27.830577329 +0000 UTC m=+47.673881247 ,  2023-08-21 19:30:27.963839339 +0000 UTC m=+47.807143268 ,  133261920
2023-08-21 19:30:27.832700327 +0000 UTC m=+47.676004245 ,  2023-08-21 19:30:27.963897359 +0000 UTC m=+47.807201267 ,  131196942
2023-08-21 19:30:27.832726486 +0000 UTC m=+47.676030414 ,  2023-08-21 19:30:27.963965417 +0000 UTC m=+47.807269325 ,  131238861
2023-08-21 19:30:27.832686932 +0000 UTC m=+47.675990850 ,  2023-08-21 19:30:27.963885186 +0000 UTC m=+47.807189104 ,  131198174
2023-08-21 19:30:27.833106091 +0000 UTC m=+47.676410029 ,  2023-08-21 19:30:27.963987529 +0000 UTC m=+47.807291437 ,  130881357
2023-08-21 19:30:27.830603648 +0000 UTC m=+47.673907576 ,  2023-08-21 19:30:27.963866941 +0000 UTC m=+47.807170859 ,  133263173
2023-08-21 19:30:27.833352225 +0000 UTC m=+47.676656143 ,  2023-08-21 19:30:27.963982709 +0000 UTC m=+47.807286617 ,  130630244
2023-08-21 19:30:27.832885596 +0000 UTC m=+47.676189524 ,  2023-08-21 19:30:27.963962672 +0000 UTC m=+47.807266580 ,  131076986
2023-08-21 19:30:27.833685342 +0000 UTC m=+47.676989260 ,  2023-08-21 19:30:27.964032874 +0000 UTC m=+47.807336782 ,  130347151
2023-08-21 19:30:27.833740656 +0000 UTC m=+47.677044565 ,  2023-08-21 19:30:27.964054154 +0000 UTC m=+47.807358062 ,  130313166
2023-08-21 19:30:27.830539498 +0000 UTC m=+47.673843406 ,  2023-08-21 19:30:27.9637598 +0000 UTC m=+47.807063738 ,  133220222
2023-08-21 19:30:27.833363807 +0000 UTC m=+47.676667725 ,  2023-08-21 19:30:27.963996145 +0000 UTC m=+47.807300053 ,  130632278
2023-08-21 19:30:27.833713906 +0000 UTC m=+47.677017814 ,  2023-08-21 19:30:27.96402568 +0000 UTC m=+47.807329598 ,  130311574
2023-08-21 19:30:27.83343483 +0000 UTC m=+47.676738749 ,  2023-08-21 19:30:27.963999461 +0000 UTC m=+47.807303389 ,  130564510
2023-08-21 19:30:27.834049428 +0000 UTC m=+47.677353346 ,  2023-08-21 19:30:27.9689368 +0000 UTC m=+47.812240708 ,  134887242
2023-08-21 19:30:27.834203628 +0000 UTC m=+47.677507536 ,  2023-08-21 19:30:27.971893568 +0000 UTC m=+47.815197497 ,  137689790
2023-08-21 19:30:27.834130581 +0000 UTC m=+47.677434489 ,  2023-08-21 19:30:27.971900161 +0000 UTC m=+47.815204089 ,  137769490
2023-08-21 19:30:27.83421004 +0000 UTC m=+47.677513949 ,  2023-08-21 19:30:27.971927342 +0000 UTC m=+47.815231270 ,  137717141
2023-08-21 19:30:27.849076409 +0000 UTC m=+47.692380317 ,  2023-08-21 19:30:27.981485243 +0000 UTC m=+47.824789151 ,  132408744
2023-08-21 19:30:27.84205765 +0000 UTC m=+47.685361568 ,  2023-08-21 19:30:27.981522173 +0000 UTC m=+47.824826081 ,  139464222
2023-08-21 19:30:27.857634537 +0000 UTC m=+47.700938445 ,  2023-08-21 19:30:27.981560174 +0000 UTC m=+47.824864092 ,  123924866
2023-08-21 19:30:27.85169455 +0000 UTC m=+47.694998458 ,  2023-08-21 19:30:27.981572798 +0000 UTC m=+47.824876716 ,  129878198
2023-08-21 19:30:27.992326882 +0000 UTC m=+47.835630790 ,  2023-08-21 19:30:28.139093798 +0000 UTC m=+47.982397706 ,  146766525
2023-08-21 19:30:27.992272319 +0000 UTC m=+47.835576247 ,  2023-08-21 19:30:28.139092505 +0000 UTC m=+47.982396413 ,  146819134
2023-08-21 19:30:27.992496792 +0000 UTC m=+47.835800700 ,  2023-08-21 19:30:28.139209726 +0000 UTC m=+47.982513634 ,  146712513
2023-08-21 19:30:27.992375353 +0000 UTC m=+47.835679281 ,  2023-08-21 19:30:28.139260361 +0000 UTC m=+47.982564270 ,  146884828
2023-08-21 19:30:27.992556534 +0000 UTC m=+47.835860442 ,  2023-08-21 19:30:28.139508258 +0000 UTC m=+47.982812166 ,  146951634
2023-08-21 19:30:27.992590889 +0000 UTC m=+47.835894807 ,  2023-08-21 19:30:28.139560286 +0000 UTC m=+47.982864194 ,  146969127
2023-08-21 19:30:27.992585048 +0000 UTC m=+47.835888966 ,  2023-08-21 19:30:28.139557892 +0000 UTC m=+47.982861810 ,  146972674
2023-08-21 19:30:27.992566453 +0000 UTC m=+47.835870371 ,  2023-08-21 19:30:28.139431283 +0000 UTC m=+47.982735211 ,  146864530
2023-08-21 19:30:27.99259684 +0000 UTC m=+47.835900768 ,  2023-08-21 19:30:28.139588079 +0000 UTC m=+47.982891987 ,  146991048
2023-08-21 19:30:27.992593233 +0000 UTC m=+47.835897151 ,  2023-08-21 19:30:28.139587598 +0000 UTC m=+47.982891506 ,  146994265
2023-08-21 19:30:27.992650852 +0000 UTC m=+47.835954790 ,  2023-08-21 19:30:28.139660445 +0000 UTC m=+47.982964353 ,  147009172
2023-08-21 19:30:27.992917584 +0000 UTC m=+47.836221502 ,  2023-08-21 19:30:28.139756356 +0000 UTC m=+47.983060274 ,  146838391
2023-08-21 19:30:27.992667684 +0000 UTC m=+47.835971612 ,  2023-08-21 19:30:28.139745295 +0000 UTC m=+47.983049203 ,  147077200
2023-08-21 19:30:27.992650511 +0000 UTC m=+47.835954449 ,  2023-08-21 19:30:28.139653682 +0000 UTC m=+47.982957600 ,  147002771
2023-08-21 19:30:27.994222632 +0000 UTC m=+47.837526550 ,  2023-08-21 19:30:28.1398753 +0000 UTC m=+47.983179218 ,  145652257
2023-08-21 19:30:27.994377624 +0000 UTC m=+47.837681532 ,  2023-08-21 19:30:28.140400459 +0000 UTC m=+47.983704387 ,  146022454
2023-08-21 19:30:27.994251937 +0000 UTC m=+47.837555855 ,  2023-08-21 19:30:28.13993375 +0000 UTC m=+47.983237668 ,  145681632
2023-08-21 19:30:27.994408522 +0000 UTC m=+47.837712440 ,  2023-08-21 19:30:28.140437869 +0000 UTC m=+47.983741777 ,  146028686
2023-08-21 19:30:27.993028423 +0000 UTC m=+47.836332351 ,  2023-08-21 19:30:28.139788135 +0000 UTC m=+47.983092043 ,  146759392
2023-08-21 19:30:27.994422749 +0000 UTC m=+47.837726667 ,  2023-08-21 19:30:28.140472314 +0000 UTC m=+47.983776222 ,  146049485
2023-08-21 19:30:27.99440211 +0000 UTC m=+47.837706018 ,  2023-08-21 19:30:28.140445063 +0000 UTC m=+47.983748971 ,  146042873
2023-08-21 19:30:27.994427057 +0000 UTC m=+47.837730975 ,  2023-08-21 19:30:28.140475861 +0000 UTC m=+47.983779769 ,  146048463
2023-08-21 19:30:27.994451704 +0000 UTC m=+47.837755622 ,  2023-08-21 19:30:28.140497822 +0000 UTC m=+47.983801730 ,  146046038
2023-08-21 19:30:27.994533017 +0000 UTC m=+47.837836925 ,  2023-08-21 19:30:28.140515886 +0000 UTC m=+47.983819804 ,  145982799
2023-08-21 19:30:27.994434962 +0000 UTC m=+47.837738870 ,  2023-08-21 19:30:28.140492893 +0000 UTC m=+47.983796811 ,  146057881
2023-08-21 19:30:27.994281673 +0000 UTC m=+47.837585581 ,  2023-08-21 19:30:28.139950141 +0000 UTC m=+47.983254059 ,  145668367
2023-08-21 19:30:27.994474036 +0000 UTC m=+47.837777944 ,  2023-08-21 19:30:28.140529822 +0000 UTC m=+47.983833730 ,  146055666
2023-08-21 19:30:27.994557182 +0000 UTC m=+47.837861090 ,  2023-08-21 19:30:28.140559027 +0000 UTC m=+47.983862935 ,  146001745
2023-08-21 19:30:27.994567452 +0000 UTC m=+47.837871360 ,  2023-08-21 19:30:28.140587892 +0000 UTC m=+47.983891800 ,  146020279
2023-08-21 19:30:27.994529029 +0000 UTC m=+47.837832937 ,  2023-08-21 19:30:28.140561322 +0000 UTC m=+47.983865240 ,  146031952
2023-08-21 19:30:27.995027819 +0000 UTC m=+47.838331737 ,  2023-08-21 19:30:28.140588072 +0000 UTC m=+47.983891990 ,  145560113
2023-08-21 19:30:27.995061512 +0000 UTC m=+47.838365420 ,  2023-08-21 19:30:28.140608701 +0000 UTC m=+47.983912609 ,  145547119
2023-08-21 19:30:27.997835997 +0000 UTC m=+47.841139916 ,  2023-08-21 19:30:28.144315442 +0000 UTC m=+47.987619390 ,  146479314
2023-08-21 19:30:28.000750817 +0000 UTC m=+47.844054735 ,  2023-08-21 19:30:28.147922535 +0000 UTC m=+47.991226444 ,  147171628
2023-08-21 19:30:28.000856446 +0000 UTC m=+47.844160354 ,  2023-08-21 19:30:28.152111104 +0000 UTC m=+47.995415022 ,  151254588
2023-08-21 19:30:28.011758018 +0000 UTC m=+47.855061936 ,  2023-08-21 19:30:28.155259584 +0000 UTC m=+47.998563532 ,  143501466
2023-08-21 19:30:28.002896999 +0000 UTC m=+47.846200917 ,  2023-08-21 19:30:28.155299249 +0000 UTC m=+47.998603167 ,  152402159
2023-08-21 19:30:28.011875759 +0000 UTC m=+47.855179667 ,  2023-08-21 19:30:28.164183461 +0000 UTC m=+48.007487379 ,  152307351
2023-08-21 19:30:28.011919532 +0000 UTC m=+47.855223450 ,  2023-08-21 19:30:28.186123552 +0000 UTC m=+48.029427460 ,  174203709
2023-08-21 19:30:28.167982576 +0000 UTC m=+48.011286484 ,  2023-08-21 19:30:28.300932308 +0000 UTC m=+48.144236226 ,  132949392
2023-08-21 19:30:28.012039057 +0000 UTC m=+47.855342965 ,  2023-08-21 19:30:28.300934282 +0000 UTC m=+48.144238190 ,  288894874
2023-08-21 19:30:28.168033842 +0000 UTC m=+48.011337760 ,  2023-08-21 19:30:28.315060667 +0000 UTC m=+48.158364585 ,  147026434
2023-08-21 19:30:28.1680805 +0000 UTC m=+48.011384428 ,  2023-08-21 19:30:28.315131671 +0000 UTC m=+48.158435579 ,  147051081
2023-08-21 19:30:28.168071423 +0000 UTC m=+48.011375351 ,  2023-08-21 19:30:28.315132783 +0000 UTC m=+48.158436701 ,  147061110
2023-08-21 19:30:28.168465966 +0000 UTC m=+48.011769894 ,  2023-08-21 19:30:28.31518451 +0000 UTC m=+48.158488418 ,  146718204
2023-08-21 19:30:28.168462971 +0000 UTC m=+48.011766899 ,  2023-08-21 19:30:28.3151898 +0000 UTC m=+48.158493718 ,  146726689
2023-08-21 19:30:28.168470595 +0000 UTC m=+48.011774523 ,  2023-08-21 19:30:28.315223313 +0000 UTC m=+48.158527222 ,  146752648
2023-08-21 19:30:28.168411784 +0000 UTC m=+48.011715712 ,  2023-08-21 19:30:28.31516851 +0000 UTC m=+48.158472438 ,  146756326
2023-08-21 19:30:28.168519547 +0000 UTC m=+48.011823475 ,  2023-08-21 19:30:28.315227351 +0000 UTC m=+48.158531289 ,  146707574
2023-08-21 19:30:28.16862219 +0000 UTC m=+48.011926119 ,  2023-08-21 19:30:28.315284819 +0000 UTC m=+48.158588737 ,  146662508
2023-08-21 19:30:28.168588407 +0000 UTC m=+48.011892325 ,  2023-08-21 19:30:28.315246677 +0000 UTC m=+48.158550616 ,  146657880
2023-08-21 19:30:28.168453944 +0000 UTC m=+48.011757872 ,  2023-08-21 19:30:28.315168921 +0000 UTC m=+48.158472849 ,  146714566
2023-08-21 19:30:28.168542791 +0000 UTC m=+48.011846719 ,  2023-08-21 19:30:28.315258049 +0000 UTC m=+48.158561977 ,  146715158
2023-08-21 19:30:28.172852668 +0000 UTC m=+48.016156576 ,  2023-08-21 19:30:28.315353088 +0000 UTC m=+48.158656996 ,  142500049
2023-08-21 19:30:28.172961934 +0000 UTC m=+48.016265842 ,  2023-08-21 19:30:28.315369308 +0000 UTC m=+48.158673237 ,  142407314
2023-08-21 19:30:28.172993994 +0000 UTC m=+48.016297912 ,  2023-08-21 19:30:28.315386731 +0000 UTC m=+48.158690649 ,  142392647
2023-08-21 19:30:28.173011227 +0000 UTC m=+48.016315145 ,  2023-08-21 19:30:28.315390358 +0000 UTC m=+48.158694276 ,  142379031
2023-08-21 19:30:28.172974047 +0000 UTC m=+48.016277955 ,  2023-08-21 19:30:28.315372204 +0000 UTC m=+48.158676122 ,  142397856
2023-08-21 19:30:28.168617452 +0000 UTC m=+48.011921390 ,  2023-08-21 19:30:28.315330385 +0000 UTC m=+48.158634323 ,  146712833
2023-08-21 19:30:28.173011437 +0000 UTC m=+48.016315345 ,  2023-08-21 19:30:28.315431115 +0000 UTC m=+48.158735033 ,  142419588
2023-08-21 19:30:28.173033088 +0000 UTC m=+48.016337006 ,  2023-08-21 19:30:28.315468275 +0000 UTC m=+48.158772203 ,  142435087
2023-08-21 19:30:28.173033478 +0000 UTC m=+48.016337387 ,  2023-08-21 19:30:28.315449499 +0000 UTC m=+48.158753428 ,  142415910
2023-08-21 19:30:28.173052334 +0000 UTC m=+48.016356252 ,  2023-08-21 19:30:28.315499804 +0000 UTC m=+48.158803722 ,  142447310
2023-08-21 19:30:28.173024662 +0000 UTC m=+48.016328590 ,  2023-08-21 19:30:28.315446975 +0000 UTC m=+48.158750903 ,  142422203
2023-08-21 19:30:28.169410385 +0000 UTC m=+48.012714293 ,  2023-08-21 19:30:28.315352958 +0000 UTC m=+48.158656876 ,  145942513
2023-08-21 19:30:28.173034911 +0000 UTC m=+48.016338849 ,  2023-08-21 19:30:28.315471401 +0000 UTC m=+48.158775329 ,  142436059
2023-08-21 19:30:28.17301812 +0000 UTC m=+48.016322058 ,  2023-08-21 19:30:28.315434662 +0000 UTC m=+48.158738610 ,  142416271
2023-08-21 19:30:28.173059728 +0000 UTC m=+48.016363636 ,  2023-08-21 19:30:28.315498361 +0000 UTC m=+48.158802290 ,  142438533
2023-08-21 19:30:28.173083172 +0000 UTC m=+48.016387080 ,  2023-08-21 19:30:28.315516295 +0000 UTC m=+48.158820213 ,  142433013
2023-08-21 19:30:28.17309267 +0000 UTC m=+48.016396578 ,  2023-08-21 19:30:28.326856894 +0000 UTC m=+48.170160822 ,  153764073
2023-08-21 19:30:28.173136122 +0000 UTC m=+48.016440030 ,  2023-08-21 19:30:28.326889004 +0000 UTC m=+48.170192922 ,  153752752
2023-08-21 19:30:28.173082711 +0000 UTC m=+48.016386629 ,  2023-08-21 19:30:28.326865259 +0000 UTC m=+48.170169188 ,  153782218
2023-08-21 19:30:28.173269693 +0000 UTC m=+48.016573601 ,  2023-08-21 19:30:28.341623915 +0000 UTC m=+48.184927823 ,  168354082
2023-08-21 19:30:28.180933978 +0000 UTC m=+48.024237886 ,  2023-08-21 19:30:28.480962881 +0000 UTC m=+48.324266789 ,  300028452
2023-08-21 19:30:28.198290837 +0000 UTC m=+48.041594745 ,  2023-08-21 19:30:28.481029767 +0000 UTC m=+48.324333685 ,  282738890
2023-08-21 19:30:28.215432281 +0000 UTC m=+48.058736199 ,  2023-08-21 19:30:28.481033825 +0000 UTC m=+48.324337753 ,  265601143
2023-08-21 19:30:28.188710704 +0000 UTC m=+48.032014632 ,  2023-08-21 19:30:28.481013486 +0000 UTC m=+48.324317394 ,  292302622
2023-08-21 19:30:28.329999182 +0000 UTC m=+48.173303100 ,  2023-08-21 19:30:28.481080092 +0000 UTC m=+48.324384020 ,  151080629
2023-08-21 19:30:28.344985366 +0000 UTC m=+48.188289294 ,  2023-08-21 19:30:28.481097865 +0000 UTC m=+48.324401773 ,  136112429
2023-08-21 19:30:28.345053945 +0000 UTC m=+48.188357853 ,  2023-08-21 19:30:28.48111091 +0000 UTC m=+48.324414818 ,  136056895
2023-08-21 19:30:28.345080475 +0000 UTC m=+48.188384393 ,  2023-08-21 19:30:28.481129886 +0000 UTC m=+48.324433804 ,  136049090
2023-08-21 19:30:28.345075586 +0000 UTC m=+48.188379504 ,  2023-08-21 19:30:28.481133312 +0000 UTC m=+48.324437220 ,  136057335
2023-08-21 19:30:28.345082549 +0000 UTC m=+48.188386477 ,  2023-08-21 19:30:28.4811588 +0000 UTC m=+48.324462728 ,  136076151
2023-08-21 19:30:28.3450991 +0000 UTC m=+48.188403008 ,  2023-08-21 19:30:28.481171935 +0000 UTC m=+48.324475853 ,  136072745
2023-08-21 19:30:28.34508281 +0000 UTC m=+48.188386728 ,  2023-08-21 19:30:28.481162507 +0000 UTC m=+48.324466425 ,  136079336
2023-08-21 19:30:28.345065778 +0000 UTC m=+48.188369686 ,  2023-08-21 19:30:28.481113214 +0000 UTC m=+48.324417132 ,  136047336
2023-08-21 19:30:28.345108398 +0000 UTC m=+48.188412306 ,  2023-08-21 19:30:28.481213092 +0000 UTC m=+48.324517030 ,  136104574
2023-08-21 19:30:28.176847251 +0000 UTC m=+48.020151159 ,  2023-08-21 19:30:28.480990724 +0000 UTC m=+48.324294642 ,  304143152
2023-08-21 19:30:28.330112786 +0000 UTC m=+48.173416714 ,  2023-08-21 19:30:28.481069352 +0000 UTC m=+48.324373300 ,  150956295
2023-08-21 19:30:28.345044928 +0000 UTC m=+48.188348846 ,  2023-08-21 19:30:28.481099098 +0000 UTC m=+48.324403006 ,  136054070
2023-08-21 19:30:28.188537468 +0000 UTC m=+48.031841396 ,  2023-08-21 19:30:28.481017434 +0000 UTC m=+48.324321362 ,  292479545
2023-08-21 19:30:28.345106504 +0000 UTC m=+48.188410422 ,  2023-08-21 19:30:28.481275119 +0000 UTC m=+48.324579037 ,  136168535
2023-08-21 19:30:28.345116283 +0000 UTC m=+48.188420201 ,  2023-08-21 19:30:28.481287963 +0000 UTC m=+48.324591871 ,  136171330
2023-08-21 19:30:28.345093139 +0000 UTC m=+48.188397057 ,  2023-08-21 19:30:28.481197152 +0000 UTC m=+48.324501070 ,  136103593
2023-08-21 19:30:28.345159304 +0000 UTC m=+48.188463222 ,  2023-08-21 19:30:28.481326766 +0000 UTC m=+48.324630675 ,  136167382
2023-08-21 19:30:28.34511986 +0000 UTC m=+48.188423788 ,  2023-08-21 19:30:28.481288665 +0000 UTC m=+48.324592573 ,  136168344
2023-08-21 19:30:28.345124979 +0000 UTC m=+48.188428887 ,  2023-08-21 19:30:28.48130212 +0000 UTC m=+48.324606038 ,  136177041
2023-08-21 19:30:28.345173721 +0000 UTC m=+48.188477629 ,  2023-08-21 19:30:28.481355611 +0000 UTC m=+48.324659529 ,  136181830
2023-08-21 19:30:28.345157801 +0000 UTC m=+48.188461719 ,  2023-08-21 19:30:28.481334361 +0000 UTC m=+48.324638279 ,  136175838
2023-08-21 19:30:28.34514665 +0000 UTC m=+48.188450558 ,  2023-08-21 19:30:28.481304194 +0000 UTC m=+48.324608112 ,  136157464
2023-08-21 19:30:28.345179522 +0000 UTC m=+48.188483440 ,  2023-08-21 19:30:28.481359137 +0000 UTC m=+48.324663045 ,  136179275
2023-08-21 19:30:28.34519466 +0000 UTC m=+48.188498568 ,  2023-08-21 19:30:28.481392771 +0000 UTC m=+48.324696679 ,  136198051
2023-08-21 19:30:28.345194901 +0000 UTC m=+48.188498819 ,  2023-08-21 19:30:28.481392971 +0000 UTC m=+48.324696889 ,  136197710
2023-08-21 19:30:28.345196865 +0000 UTC m=+48.188500773 ,  2023-08-21 19:30:28.484990917 +0000 UTC m=+48.328294835 ,  139793962
2023-08-21 19:30:28.34521025 +0000 UTC m=+48.188514158 ,  2023-08-21 19:30:28.484991128 +0000 UTC m=+48.328295046 ,  139780507
2023-08-21 19:30:28.345223415 +0000 UTC m=+48.188527323 ,  2023-08-21 19:30:28.493693708 +0000 UTC m=+48.336997626 ,  148470183
2023-08-21 19:30:28.345232582 +0000 UTC m=+48.188536500 ,  2023-08-21 19:30:28.497372546 +0000 UTC m=+48.340676465 ,  152139894
2023-08-21 19:30:28.345238573 +0000 UTC m=+48.188542491 ,  2023-08-21 19:30:28.497373568 +0000 UTC m=+48.340677496 ,  152134885
2023-08-21 19:30:28.345397823 +0000 UTC m=+48.188701741 ,  2023-08-21 19:30:28.503628749 +0000 UTC m=+48.346932657 ,  158230846
2023-08-21 19:30:28.355734421 +0000 UTC m=+48.199038329 ,  2023-08-21 19:30:28.508581718 +0000 UTC m=+48.351885646 ,  152846936
2023-08-21 19:30:28.356702965 +0000 UTC m=+48.200006873 ,  2023-08-21 19:30:28.684580187 +0000 UTC m=+48.527884095 ,  327876901
2023-08-21 19:30:28.356660184 +0000 UTC m=+48.199964092 ,  2023-08-21 19:30:28.684572923 +0000 UTC m=+48.527876831 ,  327912639
2023-08-21 19:30:28.509875514 +0000 UTC m=+48.353179433 ,  2023-08-21 19:30:28.689004189 +0000 UTC m=+48.532308097 ,  179128394
2023-08-21 19:30:28.370658027 +0000 UTC m=+48.213961935 ,  2023-08-21 19:30:28.689011202 +0000 UTC m=+48.532315120 ,  318353025
2023-08-21 19:30:28.509913977 +0000 UTC m=+48.353217885 ,  2023-08-21 19:30:28.689043974 +0000 UTC m=+48.532347902 ,  179129777
2023-08-21 19:30:28.509913185 +0000 UTC m=+48.353217103 ,  2023-08-21 19:30:28.689055145 +0000 UTC m=+48.532359053 ,  179141880
2023-08-21 19:30:28.509941008 +0000 UTC m=+48.353244916 ,  2023-08-21 19:30:28.689104237 +0000 UTC m=+48.532408155 ,  179163189
2023-08-21 19:30:28.509941268 +0000 UTC m=+48.353245186 ,  2023-08-21 19:30:28.689104468 +0000 UTC m=+48.532408426 ,  179162919
2023-08-21 19:30:28.509973168 +0000 UTC m=+48.353277096 ,  2023-08-21 19:30:28.689141618 +0000 UTC m=+48.532445536 ,  179168380
2023-08-21 19:30:28.509934415 +0000 UTC m=+48.353238333 ,  2023-08-21 19:30:28.68907887 +0000 UTC m=+48.532382788 ,  179144124
2023-08-21 19:30:28.510033282 +0000 UTC m=+48.353337200 ,  2023-08-21 19:30:28.68916407 +0000 UTC m=+48.532467978 ,  179130397
2023-08-21 19:30:28.509918556 +0000 UTC m=+48.353222474 ,  2023-08-21 19:30:28.689083098 +0000 UTC m=+48.532387006 ,  179164482
2023-08-21 19:30:28.510034003 +0000 UTC m=+48.353337931 ,  2023-08-21 19:30:28.689156796 +0000 UTC m=+48.532460704 ,  179122423
2023-08-21 19:30:28.510100739 +0000 UTC m=+48.353404647 ,  2023-08-21 19:30:28.68920128 +0000 UTC m=+48.532505188 ,  179100491
2023-08-21 19:30:28.510029444 +0000 UTC m=+48.353333362 ,  2023-08-21 19:30:28.689133823 +0000 UTC m=+48.532437741 ,  179104269
2023-08-21 19:30:28.510785669 +0000 UTC m=+48.354089577 ,  2023-08-21 19:30:28.689230054 +0000 UTC m=+48.532533992 ,  178444295
2023-08-21 19:30:28.510817278 +0000 UTC m=+48.354121186 ,  2023-08-21 19:30:28.689234733 +0000 UTC m=+48.532538671 ,  178417225
2023-08-21 19:30:28.510856773 +0000 UTC m=+48.354160681 ,  2023-08-21 19:30:28.689261995 +0000 UTC m=+48.532565933 ,  178405121
2023-08-21 19:30:28.51088173 +0000 UTC m=+48.354185658 ,  2023-08-21 19:30:28.68927552 +0000 UTC m=+48.532579428 ,  178393469
2023-08-21 19:30:28.5101335 +0000 UTC m=+48.353437428 ,  2023-08-21 19:30:28.689193165 +0000 UTC m=+48.532497103 ,  179059455
2023-08-21 19:30:28.510919621 +0000 UTC m=+48.354223529 ,  2023-08-21 19:30:28.689308522 +0000 UTC m=+48.532612440 ,  178388841
2023-08-21 19:30:28.510998079 +0000 UTC m=+48.354301987 ,  2023-08-21 19:30:28.689321877 +0000 UTC m=+48.532625785 ,  178323398
2023-08-21 19:30:28.510858366 +0000 UTC m=+48.354162284 ,  2023-08-21 19:30:28.689257546 +0000 UTC m=+48.532561464 ,  178399060
2023-08-21 19:30:28.510885026 +0000 UTC m=+48.354188934 ,  2023-08-21 19:30:28.689293344 +0000 UTC m=+48.532597272 ,  178408087
2023-08-21 19:30:28.511007286 +0000 UTC m=+48.354311194 ,  2023-08-21 19:30:28.689342797 +0000 UTC m=+48.532646725 ,  178335421
2023-08-21 19:30:28.511010693 +0000 UTC m=+48.354314611 ,  2023-08-21 19:30:28.689370429 +0000 UTC m=+48.532674337 ,  178359656
2023-08-21 19:30:28.511000173 +0000 UTC m=+48.354304091 ,  2023-08-21 19:30:28.689353557 +0000 UTC m=+48.532657465 ,  178353334
2023-08-21 19:30:28.510983481 +0000 UTC m=+48.354287389 ,  2023-08-21 19:30:28.689322388 +0000 UTC m=+48.532626306 ,  178338847
2023-08-21 19:30:28.513729092 +0000 UTC m=+48.357033011 ,  2023-08-21 19:30:28.689404533 +0000 UTC m=+48.532708441 ,  175675350
2023-08-21 19:30:28.510980997 +0000 UTC m=+48.354284905 ,  2023-08-21 19:30:28.689310796 +0000 UTC m=+48.532614725 ,  178329579
2023-08-21 19:30:28.511020291 +0000 UTC m=+48.354324209 ,  2023-08-21 19:30:28.68938688 +0000 UTC m=+48.532690798 ,  178366208
2023-08-21 19:30:28.5143807 +0000 UTC m=+48.357684608 ,  2023-08-21 19:30:28.689428087 +0000 UTC m=+48.532732005 ,  175047257
2023-08-21 19:30:28.511148252 +0000 UTC m=+48.354452160 ,  2023-08-21 19:30:28.689401056 +0000 UTC m=+48.532704974 ,  178252744
2023-08-21 19:30:28.511017525 +0000 UTC m=+48.354321434 ,  2023-08-21 19:30:28.689372713 +0000 UTC m=+48.532676631 ,  178355117
2023-08-21 19:30:28.522528675 +0000 UTC m=+48.365832593 ,  2023-08-21 19:30:28.689420623 +0000 UTC m=+48.532724541 ,  166891878
2023-08-21 19:30:28.526307462 +0000 UTC m=+48.369611380 ,  2023-08-21 19:30:28.689432055 +0000 UTC m=+48.532735973 ,  163124523
2023-08-21 19:30:28.511035539 +0000 UTC m=+48.354339447 ,  2023-08-21 19:30:28.689388713 +0000 UTC m=+48.532692621 ,  178353104
2023-08-21 19:30:28.533050592 +0000 UTC m=+48.376354530 ,  2023-08-21 19:30:28.701791642 +0000 UTC m=+48.545095550 ,  168740950
2023-08-21 19:30:28.528189266 +0000 UTC m=+48.371493194 ,  2023-08-21 19:30:28.701836286 +0000 UTC m=+48.545140195 ,  173646940
2023-08-21 19:30:28.714677501 +0000 UTC m=+48.557981409 ,  2023-08-21 19:30:28.8757875 +0000 UTC m=+48.719091428 ,  161109628
2023-08-21 19:30:28.538587239 +0000 UTC m=+48.381891157 ,  2023-08-21 19:30:28.875798019 +0000 UTC m=+48.719101948 ,  337210570
2023-08-21 19:30:28.71788376 +0000 UTC m=+48.561187698 ,  2023-08-21 19:30:28.885982871 +0000 UTC m=+48.729286779 ,  168098821
